SalePrice,id
132340.02150375384,2735
135602.31751431662,2736
121699.19001278993,2737
138676.00149331684,2738
158559.8194623001,2739
136080.26311197173,2740
146018.86960807198,2741
153977.70149098782,2742
154972.81226850796,2743
162868.25523107423,2744
140297.78109042748,2745
137813.00398997217,2746
154009.17024218768,2747
127924.24824590783,2748
128329.65231819752,2749
128029.80105559053,2750
135099.86523778283,2751
203780.34827418937,2752
145385.80452707422,2753
204566.01793040565,2754
136178.45271408037,2755
95391.07957782403,2756
72273.89009708256,2757
86999.83510392779,2758
163517.73068698362,2759
121316.16269115786,2760
141391.38807715272,2761
143518.9853004234,2762
185885.34493170114,2763
153282.37443858208,2764
290651.7679498527,2765
127420.78278099,2766
87236.251445218,2767
131643.18079239078,2768
133129.11474453006,2769
142949.73080339108,2770
105986.28503112526,2771
110979.83290629744,2772
164707.66316138708,2773
140270.55528303445,2774
117268.38831781798,2775
143286.7435847029,2776
146183.59659859064,2777
105541.9096949616,2778
123155.06896444906,2779
98056.95080692462,2780
97315.40635614945,2781
95688.58268045344,2782
98173.23621183915,2783
122034.72079175765,2784
137170.90988630394,2785
69177.56169275579,2786
126355.39191755753,2787
74414.07748474853,2788
174829.07310594083,2789
93835.44427728235,2790
111125.21414572497,2791
53761.585687506034,2792
154729.89387036796,2793
100951.18923179667,2794
120169.61468330873,2795
99712.7462461057,2796
194287.2752154083,2797
108244.60285195417,2798
117367.94332854098,2799
69344.4914037612,2800
112981.64520730758,2801
128925.30578563706,2802
168760.8146670307,2803
129491.33502201199,2804
99745.97679150348,2805
84295.13605501474,2806
160525.5164203408,2807
146466.15310384342,2808
131240.7993948178,2809
124797.88276082152,2810
159501.80949090782,2811
168213.63598266977,2812
156275.58540756733,2813
161846.84333185933,2814
98486.12629242854,2815
237718.12763947665,2816
155566.34847820067,2817
130594.19832558355,2818
166914.09582473087,2819
135385.34993089893,2820
105184.33086375173,2821
196332.91546627056,2822
307169.23768934456,2823
166326.8826758742,2824
150553.52747013408,2825
129728.36601256725,2826
138404.63730354432,2827
211002.32178760562,2828
213352.1552948163,2829
228112.3877283843,2830
176886.07842879946,2831
237958.0675532233,2832
304203.67701450555,2833
219983.29930291083,2834
226320.70342514748,2835
191748.30471414956,2836
156797.70425385708,2837
151162.62453404441,2838
172935.99311148195,2839
204634.77598707945,2840
205790.1792937849,2841
230490.37570375644,2842
148664.16413468285,2843
171814.7614311619,2844
127204.76759086472,2845
208915.0813333201,2846
208489.02095376133,2847
217745.3103307847,2848
196811.26635248683,2849
282097.16734353895,2850
215650.43315677025,2851
241049.05929306272,2852
234065.03344273125,2853
137656.9654515357,2854
199296.43202402687,2855
200251.7240768273,2856
190550.1353315642,2857
205446.73062884077,2858
106826.61209348199,2859
122182.97637060045,2860
124953.0099295704,2861
185825.8192412402,2862
127326.28409875477,2863
240752.21649257385,2864
142878.9010194104,2865
142525.2196671373,2866
97882.6023718016,2867
93905.16149247138,2868
98928.69727543407,2869
120390.75791167912,2870
84888.94180766525,2871
51030.51641932581,2872
97338.57824903283,2873
138837.61708031053,2874
113098.19924544184,2875
164500.8608619818,2876
146485.7791775808,2877
164059.20033862675,2878
133943.29046931097,2879
103696.12433785436,2880
144974.0514103074,2881
176428.95109773224,2882
193944.45628340487,2883
203466.197157442,2884
186895.12184336694,2885
229082.4688861377,2886
100379.65667176849,2887
142568.42862805165,2888
58777.33602282249,2889
81209.5726396788,2890
136254.95280812774,2891
43176.52833125903,2892
71641.53183280381,2893
55114.072841112444,2894
323044.1096903576,2895
278983.83593968616,2896
207862.63620323717,2897
150512.73990387114,2898
215656.36760185755,2899
158554.32463850523,2900
212379.6278501641,2901
183428.54430991993,2902
332198.53829263017,2903
347781.9668868361,2904
85715.75768295782,2905
196983.83391108306,2906
114498.92492757323,2907
130027.66955380968,2908
154385.51483052596,2909
78097.45319806272,2910
83366.93399771594,2911
148245.22983333067,2912
84248.76752345938,2913
80139.6255259469,2914
87496.3436690567,2915
85034.58301964635,2916
165128.58521969116,2917
119034.07909966544,2918
227808.9347615505,2919
